mode,K,tau,disturbance_dps,command_dps,l1_yaw_rate_cmd_dps,l1_yaw_rate_limit_dps,ctrl_in_yaw_rate_limit_dps,ctrl_out_yaw_rate_limit_dps,limit_transferred,delta_ff_deg,expected_delta_ff_deg,ff_uses_mode_limit,ff_scale,final_yaw_rate_dps,final_error_dps,final_error_abs_limit_dps,final_error_ratio,max_abs_yaw_rate_dps,saturation_ratio,response_time_63_s,settling_time_s,diverged,opposite_sign,pass,fail_reason
GPS_TRACKING_CLOSED,1.0,0.3,0.0,-30.0,-29.999999999999996,59.99999999999999,59.99999999999999,59.99999999999999,True,-59.800775541957435,-59.80077554195746,True,1.0,-39.08547421042971,9.085474210429709,60.0,0.302849140347657,48.352117566781615,0.0,0.1,nan,False,False,True,
GPS_TRACKING_CLOSED,1.0,0.3,0.0,-15.0,-14.999999999999986,59.99999999999999,59.99999999999999,59.99999999999999,True,-24.374999999999975,-24.375000000000004,True,1.0,-19.789814161833416,4.789814161833416,30.0,0.3193209441222277,21.54076726511449,0.0,0.1,nan,False,False,True,
GPS_TRACKING_CLOSED,1.0,0.3,0.0,15.0,14.999999999999986,59.99999999999999,59.99999999999999,59.99999999999999,True,24.374999999999975,24.375000000000004,True,1.0,19.789814161833416,-4.789814161833416,30.0,0.3193209441222277,21.54076726511449,0.0,0.1,nan,False,False,True,
GPS_TRACKING_CLOSED,1.0,0.3,0.0,30.0,29.999999999999996,59.99999999999999,59.99999999999999,59.99999999999999,True,59.800775541957435,59.80077554195746,True,1.0,39.08547421042971,-9.085474210429709,60.0,0.302849140347657,48.352117566781615,0.0,0.1,nan,False,False,True,
GPS_TRACKING_CLOSED,1.0,0.3,15.0,-30.0,-29.999999999999996,59.99999999999999,59.99999999999999,59.99999999999999,True,-59.800775541957435,-59.80077554195746,True,1.0,-34.855544426325466,4.855544426325466,60.0,0.16185148087751552,40.74239346326243,0.0,0.15000000000000002,nan,False,False,True,
GPS_TRACKING_CLOSED,1.0,0.3,15.0,-15.0,-14.999999999999986,59.99999999999999,59.99999999999999,59.99999999999999,True,-24.374999999999975,-24.375000000000004,True,1.0,-12.805124122965097,-2.194875877034903,30.0,0.14632505846899355,12.805124122965097,0.0,0.25,nan,False,False,True,
GPS_TRACKING_CLOSED,1.0,0.3,15.0,15.0,14.999999999999986,59.99999999999999,59.99999999999999,59.99999999999999,True,24.374999999999975,24.375000000000004,True,1.0,20.539215686274495,-5.5392156862744955,30.0,0.369281045751633,29.22937284410022,0.0,0.1,nan,False,False,True,
GPS_TRACKING_CLOSED,1.0,0.3,15.0,30.0,29.999999999999996,59.99999999999999,59.99999999999999,59.99999999999999,True,59.800775541957435,59.80077554195746,True,1.0,48.88939577905715,-18.889395779057153,60.0,0.6296465259685717,56.11195590609052,0.0,0.1,nan,False,False,True,
GPS_TRACKING_CLOSED,1.0,0.5,-15.0,-30.0,-29.999999999999996,59.99999999999999,59.99999999999999,59.99999999999999,True,-59.800775541957435,-59.80077554195746,True,1.0,-48.88939577905783,18.88939577905783,60.0,0.6296465259685943,54.79309821635225,0.0,0.15000000000000002,nan,False,False,True,
GPS_TRACKING_CLOSED,1.0,0.5,-15.0,-15.0,-14.999999999999986,59.99999999999999,59.99999999999999,59.99999999999999,True,-24.374999999999975,-24.375000000000004,True,1.0,-20.539215686278006,5.5392156862780055,30.0,0.36928104575186704,28.381005421107158,0.0,0.15000000000000002,nan,False,False,True,
GPS_TRACKING_CLOSED,1.0,0.5,-15.0,15.0,14.999999999999986,59.99999999999999,59.99999999999999,59.99999999999999,True,24.374999999999975,24.375000000000004,True,1.0,14.291530546999184,0.7084694530008164,30.0,0.0472312968667211,14.291530546999184,0.0,0.4,0.9500000000000001,False,False,True,
GPS_TRACKING_CLOSED,1.0,0.5,-15.0,30.0,29.999999999999996,59.99999999999999,59.99999999999999,59.99999999999999,True,59.800775541957435,59.80077554195746,True,1.0,34.9812833751387,-4.981283375138702,60.0,0.16604277917129007,40.91683185004129,0.0,0.2,nan,False,False,True,
